# HMC (ϵ = 0.01, L = 1)
0.006791074260357777	0.00828413482900036
0.005442512795719621	0.014149909564856358
0.006092804588821957	0.013058375172465811
0.021836711317907008	0.006168167209278079
0.025809187885428853	0.014286033045714196
0.0239314637935538	-0.0017856466792770809
0.046690269901796685	0.0004141950541641788
0.040671295221906954	0.011842089724253385
0.04346162473955004	0.012959180803287068
0.04819417153325211	0.015964549276719593
0.06241973754376864	0.020051555055774155
0.059450519115247444	0.026966812985068193
0.059450519115247444	0.026966812985068193
0.07341587288525497	0.03178523360285337
0.07587263425894832	0.030001088983154442
0.07401118803008058	0.04270258936828808
0.07333378637774235	0.04847770178435261
0.05038408410820864	0.036748859446013894
0.04544074292731121	0.04186894669244667
0.037759485423173214	0.04156514876919229
0.032932818022870416	0.029988082650525404
0.01921226472913975	0.014607007836440224
0.01921226472913975	0.014607007836440224
0.02728939089703465	0.004097887064668848
0.02728939089703465	0.004097887064668848
0.022857612834443538	0.015068988837924213
0.025779044442217628	-0.019604229651388215
0.025779044442217628	-0.019604229651388215
0.004688768183903291	-0.014031228528018993
-8.284061029244488e-5	-0.012282819089057989
0.0043315354612273455	0.004487814681946508
0.0043315354612273455	0.004487814681946508
0.0165277427802309	-0.007731011629909043
0.02452169828179887	-0.014556418049872916
0.025923811332744868	-0.015817788630700026
0.025923811332744868	-0.015817788630700026
0.014343327620598641	-0.010476668355447197
0.024198758690733138	-0.02236183085093573
0.02421327015593525	-0.027137421652755213
0.015781212787418848	-0.032056899576754845
-0.0006375110788583785	-0.04854714597248058
-0.0006375110788583785	-0.04854714597248058
-0.007555493119915573	-0.049091455718210046
-0.021871852646009576	-0.053580621664173496
-0.011101144806779298	-0.05419042153321648
-0.02069697619592248	-0.052034125178017435
-0.02069697619592248	-0.052034125178017435
-0.02069697619592248	-0.052034125178017435
-0.02069697619592248	-0.052034125178017435
-0.0327251356865627	-0.05578605070175469
-0.0327251356865627	-0.05578605070175469
-0.04105012311069735	-0.07021121663237115
-0.03959608024261737	-0.05707340068748786
-0.03959608024261737	-0.05707340068748786
-0.04360273885986844	-0.05932469676929185
-0.03723786380668758	-0.06380054227863582
-0.04767588198557105	-0.0805897592387887
-0.0528245058727671	-0.07871841284442473
-0.05598113790469285	-0.06559241121213444
-0.05785380813705258	-0.07314674261787583
-0.052790426290157316	-0.061928629732706686
-0.052790426290157316	-0.061928629732706686
-0.052790426290157316	-0.061928629732706686
-0.057076324166592904	-0.0778859181621592
-0.06316540628640052	-0.09580654492244464
-0.06316540628640052	-0.09580654492244464
-0.06538832812350487	-0.10582457309407678
-0.06474423681105455	-0.09674077362969645
-0.07161163502015347	-0.09911149124926573
-0.07161163502015347	-0.09911149124926573
-0.07161163502015347	-0.09911149124926573
-0.08586426481691282	-0.09589226100556031
-0.08586426481691282	-0.09589226100556031
-0.08943018947189713	-0.08898671325329709
-0.0994216293926859	-0.09995165896370373
-0.10577576945385414	-0.0892070224017466
-0.10299427995226589	-0.0809841375474977
-0.10222626736764459	-0.08133596342490206
-0.09726730364541296	-0.07836739629617182
-0.0957641572640167	-0.09104541915045315
-0.10370663025636774	-0.08828084329629737
-0.11725850598844698	-0.0922514002664018
-0.12582698344177412	-0.10290718800478216
-0.11660796432053366	-0.10863761963541042
-0.11711445185607972	-0.10753709669687574
-0.12317763893257126	-0.12343902365353861
-0.13138258693307606	-0.1328381091146356
-0.13118583079448842	-0.1356011995112076
-0.15198375001256137	-0.14471205146736674
-0.15375595743324927	-0.12910426595212568
-0.1463332514845879	-0.10650260550793796
-0.14685537714112235	-0.10233618311455323
-0.1348906572764705	-0.08750291663556471
-0.13618215809534878	-0.08050278584859184
-0.14027266488529336	-0.08742609445817484
-0.13980346046046396	-0.08337262549188003
-0.13914453570183777	-0.09012938798910917
